"2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03"
"959.7","1013.7","1025.3","1005.0","1023.3","1078.7","1060.3","1118.0","1093.0","1152.7","1207.0","1231.3","1249.7","1120.0","1219.7","1303.0","1289.0","1324.3","1293.7","1391.3","1397.3","1458.7","1361.0","1286.0","1316.0","1331.7","1412.7","1400.7","1502.7"
"1602.0","1833.0","1640.5","1663.5","1861.0","1928.5","1830.0","1772.0","1784.5","1736.5","1729.0","1731.5","1753.0","1594.5","1605.0","1634.5","1757.5","1832.0","1870.5","1935.5","1960.0","1985.5","1870.0","1900.0","1860.5","1880.5","1685.0","1665.0","1666.0"
"737.3","771.7","801.6","838.3","912.3","962.1","927.4","910.8","911.6","947.5","961.2","929.6","864.0","865.7","923.7","975.7","951.1","916.7","905.6","960.2","971.0","959.3","960.8","958.0","1003.5","1048.5","1114.5","1143.0","1225.5"
"848.0","831.0","840.0","921.0","1031.0","1022.0","1016.0","930.0","934.0","953.0","974.0","945.0","889.0","925.0","1085.0","1126.0","1008.0","991.0","984.0","994.0","1048.0","1070.0","1009.0","1002.0","990.0","1031.0","1130.0","1158.0","1222.0"
"1592.0","1687.5","1537.0","1606.0","1869.5","2083.0","2016.0","2251.5","2034.0","2073.5","2229.5","2398.0","2459.0","2280.5","2464.0","2528.0","2378.5","2554.0","2626.0","2701.0","2476.0","2333.0","2356.5","2281.5","2366.5","2487.0","3052.0","3062.0","2906.0"
"867.0","961.0","1080.0","1211.0","1219.0","1243.0","1224.0","1151.0","1177.0","1226.0","1225.0","1365.0","1400.0","1429.0","1510.0","1292.0","1334.0","1408.0","1389.0","1555.0","1195.0","1283.0","1293.0","1247.0","1259.0","1362.5","1170.5","1357.0","1754.0"
"978.4","1138.0","1192.0","1339.5","1379.0","1409.5","1271.0","1251.5","1280.0","1338.0","1330.0","1346.0","1382.0","1244.0","1320.0","1256.5","1189.0","1179.5","1153.5","1193.0","1080.0","1118.0","1126.5","1025.0","1142.5","1280.0","1091.5","1192.5","1178.0"
"5312.5","6630.0","6572.5","7097.5","6972.5","6900.0","6330.0","6260.0","6380.0","6280.0","6345.0","6077.5","6480.0","6540.0","6907.5","5010.0","5037.5","4783.5","4213.5","4366.5","4079.5","4722.0","4504.0","4100.0","4070.5","4381.5","3346.5","3581.0","3442.0"
"1044.0","1303.5","1321.0","1222.0","1569.5","1812.5","2050.0","1986.0","1878.5","1996.5","2203.0","1983.0","2053.0","1719.5","1909.0","1833.5","2139.0","2133.5","2070.5","2225.5","1899.5","2003.5","2236.5","2026.0","2080.0","2194.0","2232.5","2719.0","3095.0"
"1882.3","2206.3","2216.0","2187.0","2611.3","2600.0","2563.0","2559.7","2649.3","2386.7","2473.3","2547.7","2420.3","2308.3","2355.3","2303.3","2261.7","2360.7","2280.3","2251.7","2268.7","2356.7","2390.7","2428.3","2631.7","2576.0","2479.0","2340.0","2297.0"
"8940.0","11050.0","12660.0","14290.0","13390.0","15180.0","19180.0","20910.0","21650.0","20800.0","23800.0","25310.0","26695.0","30440.0","34320.0","23265.0","20980.0","20635.0","18330.0","18535.0","15525.0","18785.0","18790.0","15170.0","21385.0","26450.0","21150.0","22020.0","21870.0"
"4073.0","5009.0","5446.0","5459.0","4769.0","4510.0","4189.0","4116.0","4383.0","4088.0","4372.0","4106.0","4306.0","3634.0","3828.0","3718.0","3837.0","4066.0","3871.0","3550.0","3476.0","3796.0","3544.0","3670.0","3451.0","3656.0","3300.0","3325.0","3323.0"
"5230.0","5660.0","5550.0","6430.0","6070.0","6520.0","6330.0","5080.0","5640.0","5760.0","5940.0","5970.0","5680.0","5220.0","5410.0","4940.0","5240.0","5120.0","5330.0","5280.0","5220.0","4900.0","4995.0","4660.0","4790.0","4825.0","4575.0","4840.0","4825.0"
"1938.5","2059.5","2129.0","2052.0","2005.5","1997.0","2096.5","2098.5","2216.5","2160.5","2347.0","2606.5","2556.5","2311.5","2471.0","2095.5","1883.0","1874.5","1951.0","2037.5","2006.5","2256.5","2244.0","2089.5","2252.5","2044.5","1803.5","1873.0","1800.0"
"483.1","547.4","539.7","549.1","630.4","582.7","588.1","596.5","566.3","542.0","542.8","543.7","515.3","478.0","513.0","504.5","523.5","516.7","500.8","513.6","493.7","509.0","499.9","475.0","483.2","499.5","490.0","511.0","563.6"
"7527.0","7901.0","7927.0","7594.0","7207.0","7331.0","6946.0","6595.0","6830.0","6674.0","6672.0","6601.0","6616.0","5701.0","6099.0","5729.0","5338.0","4950.0","5276.0","5365.0","5408.0","5749.0","6029.0","5706.0","5602.0","5459.0","5143.0","5174.0","5030.0"
"1467.5","1850.0","1932.5","2112.5","2280.0","2520.0","2555.0","2455.0","2457.5","2445.0","2410.0","2460.0","2472.5","2512.5","2822.5","2437.5","2295.0","2375.0","2140.0","2230.0","1765.0","2035.0","1920.0","1755.0","1967.5","2382.5","2067.5","2392.5","2765.0"
"3990.0","4293.0","4317.0","4520.0","4353.0","4685.0","4259.0","4480.0","4612.0","4472.0","4755.0","4781.0","4620.0","4051.0","4222.0","3904.0","3938.0","4222.0","4423.0","4382.0","4769.0","4738.0","4526.0","4586.0","4630.0","4665.0","4129.0","4153.0","4122.0"
"2660.0","2723.0","2838.0","2903.0","3476.0","3287.0","3245.0","3260.0","3386.0","3131.0","3230.0","3513.0","3441.0","3124.0","3059.0","3101.0","3097.0","3165.0","3326.0","3248.0","3080.0","3186.0","3268.0","3270.0","3376.0","3282.0","3220.0","3104.0","3030.0"
"1303.3","1373.3","1365.3","1381.3","1379.3","1416.7","1378.0","1460.7","1394.3","1545.3","1622.7","1631.7","1683.3","1585.3","1655.3","1774.0","1650.7","1785.3","1747.3","1976.3","1988.7","1994.3","1944.0","1916.3","2072.0","1942.7","1944.3","1872.7","1955.0"
"2154.5","2262.5","2333.0","2342.5","2141.5","2227.0","2260.0","2498.5","2853.0","2977.5","3244.0","3284.0","3494.0","3354.0","3568.0","3189.0","3331.0","3502.0","3278.0","3063.0","3319.0","3723.0","3851.0","3926.0","4117.0","4501.0","3948.0","4117.0","4392.0"
"1162.5","1398.0","1225.0","1216.0","1196.5","1258.5","1078.0","1211.3","1170.8","1122.5","1188.5","1205.3","1311.5","1148.5","1130.8","1191.5","1152.5","1039.5","1000.0","987.8","1041.3","1100.0","1228.0","1149.0","1254.5","1217.0","1033.0","1208.5","1211.5"
"1844.5","2121.5","2236.5","2378.5","2472.5","2503.0","2663.0","2491.0","2268.0","2343.5","2311.5","2333.0","2481.5","2439.5","2602.5","2396.0","2029.5","2308.5","2242.5","2412.5","1981.0","2259.5","2141.5","2043.0","2118.5","2053.5","1780.0","1923.5","2056.0"
"1453.0","1501.5","1604.5","1734.0","1710.5","1702.5","1666.5","1793.5","1916.5","1829.0","1904.0","1831.0","1963.5","1755.0","1903.5","1861.5","1908.5","1854.0","1960.0","2103.0","2058.5","2062.5","1991.5","1922.0","2090.5","2127.0","1931.0","1902.0","1911.0"
"2000.5","2251.5","2177.0","1952.0","2295.0","2275.5","2310.5","2366.0","2172.0","2260.0","2292.5","2367.0","2555.5","2519.5","2673.0","2536.0","2328.0","2320.5","2327.0","2679.0","2686.5","2797.0","2966.5","2839.5","3124.0","2787.5","2318.0","2439.0","2266.5"
"6820.0","7580.0","8150.0","8390.0","9190.0","9800.0","9110.0","9550.0","9590.0","9680.0","9370.0","8970.0","9610.0","9330.0","9490.0","8790.0","8710.0","8440.0","7930.0","8590.0","8010.0","7960.0","7650.0","7190.0","7660.0","7780.0","7150.0","7870.0","8170.0"
"647.3","771.7","800.3","828.0","1030.0","1240.0","1481.7","1538.3","1806.7","2126.7","2903.3","2766.7","2816.7","2530.0","3046.7","3080.0","3636.7","3340.0","3263.3","3626.7","3043.3","3573.3","3456.7","2599.0","2654.0","3077.0","2907.5","3175.0","3473.0"
"1116.3","1403.0","1399.0","1401.0","1535.0","1536.3","1546.3","1748.7","1715.7","1685.3","1760.3","1779.7","1746.3","1407.0","1538.7","1574.0","1559.3","1488.0","1608.0","1472.0","1468.7","1550.7","1554.3","1491.7","1390.3","1458.3","1350.7","1424.3","1603.0"
"2841.5","3237.0","3042.0","2987.0","3124.0","3243.0","3342.0","3246.0","3312.0","3424.0","3433.0","3613.0","3770.0","3322.0","3339.0","3289.0","3291.0","3218.0","3123.0","3147.0","3137.0","3319.0","3109.0","2944.0","2992.5","3130.0","3007.0","3096.0","3115.0"
"1425.3","1534.8","1566.8","1690.0","1765.5","1744.8","1712.0","1676.0","1702.5","1723.8","1745.8","1721.5","1697.3","1718.5","1814.5","1706.3","1647.5","1719.3","1691.3","1837.0","1755.5","1829.5","1906.0","1853.3","1721.0","1751.3","1628.0","1677.3","1681.5"
