"2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03"
"2032269561446.4001","2010750755584.0","1973581909094.4001","2235720089600.0","2341357863833.6","2207773588480.0","2374893665177.6","2396971401062.4","2377688315289.6","2351139139225.6","2485002879590.4","2420725927014.4","2176194042214.4001","2122536760064.0","2280993421414.4","2381880290457.6","2440567942809.6","2557663782502.4","2624176455168.0","2717797233920.0","2763350030745.6","2630324685414.4","2566047732838.4","2654358676377.6","2586448678656.0","2251649595238.4","2264504985753.6","2417372346880.0","2313970292736.0"
"1765742320672.0","1884347618176.0","2185862290144.0","2183956984160.0","2384014112480.0","2479755738176.0","2438791659520.0","2394016968896.0","2378298194528.0","2487853288608.0","2610745524576.0","2436886353536.0","2381632480000.0","2668381030592.0","2580260628832.0","2570734098912.0","2851290405056.0","2853195711040.0","3088501000064.0","2938934480320.0","2992283047872.0","3177097728320.0","3021815290624.0","3004667536768.0","3059921410304.0","2720300618656.0","2756025105856.0","2801276122976.0","2815565917856.0"
"2495382048000.0","2317336128000.0","2648775456000.0","2849419512000.0","3064444200000.0","2997334584000.0","3291110352000.0","3461623560000.0","3287001600000.0","3467786688000.0","3633506352000.0","3436971048000.0","3153467160000.0","3389035608000.0","3432862296000.0","3235642200000.0","3258240336000.0","3264403464000.0","3480797736000.0","3389720400000.0","3559548816000.0","3665691576000.0","3197293848000.0","3671854704000.0","3538320264000.0","3212359272000.0","3310969320000.0","3578038200000.0","3675278664000.0"
"1776430035456.0","1812461938944.0","1915982169600.0","2060681718528.0","2136749070336.0","2010351440640.0","2209384812288.0","2144184225024.0","2187079348224.0","2346649206528.0","2413565598720.0","2579426741760.0","2567988042240.0","2685234712320.0","2694385671936.0","2611455100416.0","2799621707520.0","2715547266048.0","2804197187328.0","2603448010752.0","2700105021696.0","2626325409792.0","2320340197632.0","2499355845120.0","2528524528896.0","2423288493312.0","2602304140800.0","2792758487808.0","2489632950528.0"
"2257650000000.0","2182635816000.0","2402982456000.0","2436215064000.0","2637296424000.0","2844398184000.0","3060771360000.0","3306764904000.0","3143010024000.0","3639572616000.0","3868709040000.0","3532409496000.0","3584546160000.0","3421995360000.0","3062336664000.0","2914716456000.0","3011042856000.0","2878955280000.0","2852465520000.0","2921098080000.0","3034281600000.0","2854030824000.0","2652588240000.0","2736873840000.0","2935908264000.0","2658969864000.0","2743737096000.0","2550241440000.0","2688349416000.0"
"1604323492812.8","1660301173248.0","1587831484979.2","1585769984000.0","1717388892672.0","1636038892492.8","1767023493171.2","1695663843891.2","1786687040972.8","1879137431040.0","1985384019968.0","1948435579340.8","1752751563315.2","1875965891072.0","2075297178060.8","2064196788172.8","2102730998784.0","2051510628300.8","2163465989171.2","2197877197824.0","2281923006976.0","2199462967808.0","2027724078540.8","2083226027980.8","2167271837132.8","2232764137472.0","2198352928819.2","2353282656256.0","2170443377100.8"
"2262216000000.0","2077878000000.0","2071608000000.0","2304852000000.0","2423355000000.0","2251557000000.0","2223969000000.0","2252811000000.0","2146848000000.0","2158134000000.0","2232747000000.0","2166912000000.0","1962510000000.0","1999503000000.0","2077878000000.0","2203278000000.0","2281026000000.0","2361909000000.0","2393886000000.0","2469126000000.0","2477904000000.0","2357520000000.0","2378211000000.0","2348742000000.0","2432760000000.0","2145594000000.0","2096061000000.0","2126157000000.0","1976931000000.0"
"2407578709452.8003","2501364291379.1997","2592034073241.6","2837247538278.4","3074359923148.8003","2859058138726.4","2837870698291.1997","2836312798259.1997","2894889839462.4","2942250000435.1997","2943184740454.4","2726325056000.0","2667124854784.0","2794249497395.1997","3049121942630.4","2972784841062.4","2799234777497.6","2840051758336.0","2989921741414.4","3019521842022.4","2979639601203.1997","2995218601523.1997","2984001721292.8003","3114553743974.4","3358832468992.0","3456980171008.0","3552012072960.0","3770118077440.0","3354158768896.0"
"2972475313152.0","3062879063552.0","3268999614464.0","3666776116224.0","3847583617024.0","3612533865984.0","3366635664896.0","3373867964928.0","3363019514880.0","3482352465408.0","3471504015360.0","3214757364224.0","3355787214848.0","3815038266880.0","4075401068032.0","3666776116224.0","3561907765760.0","3551059315712.0","3561907765760.0","3815038266880.0","3843967467008.0","3666776116224.0","3648695366144.0","3579988515840.0","3800573666816.0","4079017218048.0","4173037118464.0","4252592418816.0","3916290467328.0"
"1514579553344.0","1429387331584.0","1460701229312.0","1721343378048.0","1751736278784.0","1810219587776.0","2056586283136.0","1873307881728.0","1853045947904.0","1998102974144.0","2277625561216.0","2211774276288.0","2106320120704.0","2141778504896.0","2368343764928.0","2217760756736.0","2301571483008.0","2398736665664.0","2425445578432.0","2311702449920.0","2121056072576.0","2216839759744.0","2110925105664.0","2171250408640.0","2342555849152.0","2757464994048.0","2800751852672.0","2674114766272.0","2242627675520.0"
